21000;6,0;7,0;8,0;6,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;6,0;6,0;6,0;6,0;8,0;8,0;7,0;6,0;8,0;7,0;7,0;6,0;6,0;7,0;6,0;7,0;7,0;7,0;7,0;8,0;8,0;8,0;7,0;6,0;7,0;6,0;8,0;7,0;7,0;8,0;7,0;7,0;7,0;7,0;8,0;7,0;
22000;7,0;7,0;7,0;7,0;7,0;6,0;7,0;7,0;7,0;7,0;6,0;7,0;7,0;6,0;7,0;7,0;7,0;8,0;8,0;7,0;7,0;7,0;8,0;7,0;7,0;6,0;9,0;8,0;7,0;8,0;8,0;8,0;7,0;8,0;8,0;7,0;7,0;6,0;6,0;7,0;8,0;6,0;7,0;8,0;7,0;7,0;7,0;8,0;7,0;8,0;
23000;7,0;8,0;7,0;7,0;7,0;8,0;8,0;6,0;7,0;7,0;7,0;8,0;8,0;6,0;8,0;8,0;7,0;7,0;7,0;8,0;6,0;8,0;8,0;6,0;8,0;8,0;6,0;7,0;7,0;7,0;7,0;8,0;7,0;9,0;7,0;7,0;7,0;7,0;7,0;7,0;6,0;8,0;7,0;8,0;8,0;9,0;7,0;7,0;6,0;7,0;
24000;7,0;6,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;8,0;8,0;7,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;7,0;6,0;7,0;8,0;7,0;7,0;7,0;6,0;7,0;8,0;7,0;7,0;6,0;7,0;7,0;8,0;7,0;9,0;7,0;8,0;7,0;8,0;7,0;6,0;8,0;7,0;7,0;8,0;
25000;8,0;7,0;7,0;7,0;6,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;6,0;7,0;6,0;7,0;8,0;7,0;7,0;6,0;6,0;7,0;7,0;7,0;7,0;8,0;7,0;8,0;8,0;6,0;7,0;6,0;7,0;9,0;7,0;6,0;6,0;7,0;7,0;9,0;8,0;8,0;7,0;7,0;7,0;
26000;8,0;7,0;7,0;7,0;8,0;7,0;8,0;7,0;6,0;8,0;7,0;8,0;7,0;7,0;9,0;7,0;7,0;7,0;6,0;6,0;8,0;7,0;7,0;7,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;7,0;6,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;7,0;6,0;7,0;7,0;8,0;7,0;7,0;7,0;7,0;
27000;7,0;7,0;7,0;7,0;8,0;6,0;7,0;7,0;7,0;8,0;7,0;8,0;8,0;7,0;7,0;6,0;7,0;7,0;6,0;7,0;6,0;8,0;8,0;7,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;7,0;7,0;7,0;9,0;7,0;7,0;7,0;7,0;7,0;8,0;7,0;6,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;
28000;7,0;7,0;7,0;8,0;7,0;8,0;6,0;7,0;8,0;7,0;7,0;7,0;7,0;7,0;8,0;8,0;8,0;8,0;7,0;8,0;8,0;8,0;7,0;6,0;7,0;8,0;7,0;6,0;6,0;7,0;8,0;8,0;7,0;9,0;7,0;7,0;8,0;7,0;7,0;8,0;7,0;7,0;8,0;8,0;8,0;7,0;8,0;7,0;7,0;7,0;
29000;6,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;7,0;7,0;8,0;8,0;10,0;7,0;8,0;7,0;7,0;7,0;8,0;7,0;8,0;7,0;7,0;7,0;6,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;6,0;8,0;7,0;7,0;6,0;7,0;7,0;7,0;7,0;7,0;7,0;
30000;7,0;7,0;7,0;6,0;7,0;8,0;7,0;8,0;7,0;7,0;7,0;7,0;8,0;7,0;8,0;7,0;7,0;7,0;7,0;8,0;7,0;8,0;8,0;7,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;8,0;6,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;6,0;7,0;7,0;7,0;7,0;7,0;
31000;7,0;8,0;7,0;7,0;7,0;7,0;7,0;8,0;6,0;7,0;6,0;7,0;8,0;7,0;7,0;8,0;7,0;7,0;7,0;9,0;7,0;7,0;6,0;7,0;7,0;8,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;6,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;8,0;7,0;7,0;8,0;7,0;7,0;7,0;7,0;7,0;
32000;7,0;7,0;8,0;7,0;7,0;7,0;7,0;8,0;8,0;6,0;7,0;7,0;7,0;8,0;6,0;7,0;7,0;7,0;9,0;7,0;9,0;6,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;8,0;7,0;8,0;8,0;8,0;7,0;7,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;7,0;8,0;8,0;7,0;7,0;
33000;8,0;8,0;7,0;7,0;8,0;7,0;7,0;6,0;8,0;7,0;7,0;8,0;6,0;7,0;8,0;7,0;7,0;6,0;9,0;8,0;7,0;7,0;8,0;7,0;8,0;6,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;6,0;8,0;8,0;8,0;6,0;8,0;7,0;9,0;8,0;8,0;7,0;7,0;7,0;7,0;7,0;
34000;7,0;7,0;10,0;7,0;8,0;7,0;6,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;8,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;7,0;7,0;6,0;7,0;7,0;7,0;7,0;8,0;8,0;7,0;7,0;8,0;
35000;8,0;7,0;7,0;7,0;8,0;7,0;8,0;7,0;7,0;8,0;6,0;7,0;7,0;8,0;8,0;8,0;7,0;8,0;7,0;8,0;7,0;7,0;7,0;8,0;7,0;8,0;9,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;7,0;8,0;8,0;8,0;
36000;7,0;7,0;7,0;7,0;7,0;7,0;8,0;6,0;8,0;9,0;7,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;6,0;8,0;7,0;8,0;8,0;7,0;7,0;8,0;9,0;8,0;7,0;7,0;7,0;7,0;8,0;7,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;
37000;7,0;7,0;7,0;8,0;7,0;7,0;9,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;7,0;8,0;7,0;8,0;8,0;8,0;9,0;6,0;6,0;7,0;7,0;7,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;8,0;7,0;7,0;8,0;
38000;8,0;8,0;8,0;7,0;7,0;7,0;8,0;8,0;6,0;7,0;8,0;7,0;7,0;7,0;8,0;7,0;8,0;7,0;7,0;7,0;8,0;7,0;7,0;6,0;7,0;7,0;7,0;7,0;7,0;9,0;8,0;7,0;7,0;8,0;7,0;7,0;8,0;7,0;7,0;8,0;7,0;8,0;8,0;7,0;7,0;8,0;7,0;8,0;6,0;8,0;
39000;8,0;6,0;7,0;7,0;8,0;8,0;7,0;7,0;7,0;7,0;7,0;6,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;9,0;7,0;7,0;7,0;7,0;9,0;7,0;7,0;8,0;7,0;7,0;8,0;7,0;8,0;8,0;7,0;7,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;9,0;7,0;7,0;
40000;8,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;8,0;8,0;8,0;6,0;7,0;7,0;9,0;8,0;7,0;7,0;7,0;7,0;8,0;8,0;7,0;7,0;8,0;7,0;9,0;8,0;7,0;7,0;8,0;8,0;
41000;7,0;7,0;8,0;7,0;7,0;7,0;7,0;6,0;7,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;7,0;8,0;8,0;7,0;8,0;7,0;7,0;7,0;7,0;6,0;7,0;8,0;8,0;8,0;6,0;8,0;7,0;8,0;7,0;8,0;7,0;7,0;8,0;7,0;7,0;8,0;6,0;7,0;8,0;8,0;8,0;7,0;7,0;7,0;
42000;7,0;7,0;7,0;8,0;8,0;7,0;8,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;9,0;7,0;8,0;7,0;7,0;8,0;7,0;6,0;7,0;8,0;7,0;7,0;7,0;8,0;8,0;7,0;7,0;8,0;7,0;8,0;8,0;9,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;8,0;7,0;6,0;7,0;7,0;7,0;
43000;7,0;8,0;8,0;7,0;8,0;7,0;7,0;7,0;8,0;8,0;9,0;7,0;7,0;8,0;8,0;8,0;7,0;7,0;7,0;6,0;8,0;7,0;7,0;7,0;8,0;7,0;8,0;7,0;7,0;7,0;9,0;7,0;7,0;7,0;8,0;7,0;8,0;7,0;7,0;7,0;7,0;8,0;8,0;8,0;7,0;10,0;7,0;7,0;8,0;7,0;
44000;7,0;7,0;8,0;7,0;7,0;8,0;7,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;8,0;8,0;8,0;7,0;7,0;7,0;8,0;7,0;8,0;7,0;7,0;9,0;8,0;7,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;7,0;7,0;
45000;9,0;7,0;8,0;7,0;8,0;8,0;8,0;9,0;7,0;8,0;7,0;7,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;7,0;7,0;8,0;7,0;8,0;9,0;7,0;9,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;7,0;7,0;8,0;8,0;8,0;6,0;7,0;7,0;7,0;7,0;7,0;7,0;
46000;9,0;8,0;7,0;8,0;7,0;7,0;8,0;8,0;7,0;7,0;7,0;8,0;7,0;7,0;8,0;8,0;8,0;7,0;7,0;7,0;8,0;7,0;7,0;7,0;9,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;7,0;8,0;8,0;8,0;8,0;8,0;7,0;7,0;8,0;8,0;6,0;7,0;7,0;8,0;
47000;8,0;8,0;7,0;8,0;7,0;8,0;8,0;7,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;8,0;7,0;7,0;9,0;7,0;7,0;8,0;8,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;7,0;9,0;7,0;8,0;7,0;7,0;7,0;7,0;
48000;7,0;7,0;7,0;7,0;7,0;6,0;7,0;7,0;7,0;8,0;8,0;8,0;7,0;7,0;7,0;8,0;7,0;6,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;8,0;7,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;8,0;7,0;7,0;7,0;8,0;7,0;7,0;
49000;8,0;8,0;7,0;7,0;7,0;7,0;8,0;8,0;7,0;6,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;7,0;9,0;7,0;7,0;7,0;7,0;6,0;7,0;6,0;7,0;7,0;8,0;7,0;8,0;7,0;8,0;8,0;8,0;8,0;7,0;7,0;10,0;8,0;7,0;8,0;6,0;8,0;7,0;7,0;9,0;7,0;
50000;8,0;7,0;7,0;9,0;7,0;8,0;8,0;7,0;7,0;8,0;9,0;7,0;8,0;7,0;7,0;8,0;9,0;7,0;7,0;8,0;7,0;8,0;8,0;8,0;8,0;8,0;8,0;10,0;7,0;8,0;7,0;7,0;7,0;8,0;7,0;8,0;7,0;8,0;9,0;8,0;8,0;7,0;7,0;9,0;8,0;7,0;8,0;7,0;8,0;8,0;
51000;7,0;8,0;8,0;8,0;8,0;7,0;7,0;9,0;9,0;7,0;8,0;7,0;7,0;8,0;7,0;7,0;7,0;7,0;8,0;7,0;8,0;7,0;8,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;9,0;8,0;8,0;8,0;7,0;7,0;7,0;7,0;8,0;8,0;8,0;8,0;7,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;
52000;7,0;8,0;8,0;8,0;8,0;7,0;9,0;7,0;7,0;9,0;7,0;7,0;7,0;7,0;7,0;8,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;7,0;8,0;8,0;8,0;8,0;8,0;7,0;7,0;7,0;9,0;7,0;7,0;7,0;7,0;8,0;7,0;8,0;8,0;7,0;8,0;9,0;
53000;7,0;7,0;8,0;7,0;8,0;7,0;7,0;8,0;9,0;7,0;8,0;7,0;7,0;7,0;8,0;7,0;7,0;7,0;7,0;8,0;8,0;8,0;8,0;7,0;9,0;10,0;7,0;8,0;8,0;9,0;6,0;7,0;7,0;8,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;8,0;7,0;8,0;8,0;7,0;
54000;7,0;8,0;8,0;7,0;7,0;8,0;7,0;9,0;7,0;9,0;7,0;8,0;7,0;7,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;9,0;10,0;9,0;7,0;7,0;8,0;8,0;7,0;8,0;7,0;7,0;8,0;7,0;8,0;7,0;7,0;8,0;8,0;7,0;8,0;7,0;7,0;8,0;7,0;7,0;8,0;11,0;8,0;9,0;
55000;7,0;8,0;7,0;7,0;7,0;8,0;8,0;8,0;8,0;7,0;7,0;7,0;8,0;9,0;7,0;7,0;7,0;7,0;7,0;9,0;9,0;8,0;8,0;8,0;9,0;7,0;7,0;7,0;7,0;6,0;7,0;8,0;7,0;7,0;8,0;7,0;8,0;7,0;7,0;8,0;7,0;8,0;7,0;8,0;8,0;7,0;7,0;8,0;8,0;8,0;
56000;7,0;7,0;7,0;8,0;8,0;9,0;8,0;6,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;8,0;8,0;8,0;8,0;8,0;7,0;8,0;8,0;7,0;8,0;7,0;7,0;7,0;8,0;7,0;8,0;8,0;7,0;9,0;8,0;7,0;8,0;8,0;8,0;7,0;7,0;7,0;7,0;7,0;8,0;8,0;8,0;8,0;8,0;
57000;9,0;7,0;9,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;9,0;7,0;7,0;7,0;8,0;8,0;7,0;6,0;7,0;7,0;8,0;7,0;7,0;7,0;7,0;7,0;8,0;8,0;8,0;8,0;8,0;7,0;7,0;8,0;7,0;7,0;9,0;7,0;7,0;7,0;7,0;8,0;7,0;6,0;8,0;8,0;7,0;8,0;7,0;9,0;
58000;7,0;8,0;7,0;8,0;7,0;8,0;7,0;8,0;8,0;7,0;7,0;7,0;7,0;7,0;8,0;8,0;7,0;8,0;8,0;7,0;10,0;7,0;7,0;8,0;6,0;7,0;7,0;8,0;7,0;8,0;7,0;7,0;7,0;7,0;7,0;8,0;8,0;8,0;7,0;8,0;7,0;8,0;7,0;7,0;8,0;7,0;7,0;8,0;7,0;8,0;
59000;7,0;8,0;8,0;7,0;7,0;7,0;8,0;7,0;7,0;9,0;9,0;7,0;8,0;8,0;9,0;7,0;8,0;7,0;7,0;8,0;8,0;8,0;8,0;8,0;8,0;7,0;7,0;7,0;7,0;8,0;8,0;7,0;8,0;8,0;8,0;7,0;8,0;7,0;7,0;7,0;7,0;7,0;8,0;8,0;8,0;8,0;7,0;7,0;7,0;8,0;
60000;8,0;8,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;8,0;7,0;8,0;7,0;7,0;7,0;9,0;7,0;7,0;7,0;7,0;7,0;8,0;8,0;7,0;8,0;7,0;7,0;8,0;7,0;7,0;8,0;7,0;9,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;8,0;7,0;8,0;7,0;9,0;7,0;8,0;
61000;7,0;7,0;10,0;8,0;7,0;8,0;8,0;7,0;9,0;7,0;7,0;8,0;8,0;7,0;8,0;8,0;8,0;7,0;8,0;8,0;7,0;8,0;7,0;7,0;7,0;8,0;7,0;9,0;7,0;8,0;7,0;7,0;8,0;7,0;8,0;7,0;7,0;7,0;8,0;8,0;8,0;8,0;7,0;7,0;8,0;7,0;8,0;8,0;7,0;7,0;
62000;7,0;7,0;8,0;7,0;7,0;8,0;8,0;8,0;7,0;7,0;7,0;8,0;8,0;8,0;7,0;8,0;8,0;8,0;7,0;8,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;9,0;7,0;7,0;7,0;8,0;8,0;7,0;8,0;8,0;8,0;7,0;8,0;7,0;9,0;8,0;7,0;8,0;9,0;8,0;7,0;8,0;7,0;7,0;
63000;7,0;7,0;8,0;7,0;7,0;8,0;7,0;7,0;8,0;9,0;8,0;9,0;9,0;8,0;9,0;7,0;8,0;10,0;8,0;7,0;7,0;7,0;7,0;9,0;8,0;7,0;7,0;7,0;9,0;7,0;8,0;7,0;9,0;8,0;8,0;8,0;7,0;8,0;8,0;7,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;
64000;7,0;9,0;8,0;7,0;7,0;8,0;7,0;9,0;7,0;9,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;8,0;7,0;8,0;8,0;8,0;8,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;8,0;7,0;7,0;8,0;7,0;8,0;8,0;8,0;7,0;8,0;7,0;10,0;7,0;7,0;7,0;8,0;
65000;7,0;7,0;8,0;8,0;7,0;7,0;8,0;8,0;8,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;7,0;7,0;8,0;7,0;7,0;8,0;8,0;8,0;7,0;8,0;9,0;9,0;8,0;8,0;7,0;7,0;7,0;7,0;10,0;7,0;8,0;7,0;7,0;8,0;7,0;8,0;7,0;8,0;7,0;8,0;8,0;7,0;7,0;8,0;
66000;7,0;8,0;7,0;8,0;7,0;9,0;8,0;8,0;7,0;8,0;8,0;7,0;7,0;9,0;7,0;8,0;8,0;7,0;8,0;8,0;8,0;7,0;8,0;7,0;7,0;7,0;8,0;7,0;7,0;7,0;8,0;7,0;8,0;7,0;7,0;9,0;7,0;8,0;9,0;8,0;7,0;8,0;8,0;8,0;7,0;9,0;8,0;8,0;7,0;7,0;
67000;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;7,0;8,0;8,0;7,0;9,0;8,0;7,0;7,0;8,0;8,0;8,0;7,0;8,0;8,0;7,0;7,0;9,0;7,0;8,0;8,0;7,0;8,0;7,0;8,0;7,0;7,0;8,0;8,0;8,0;7,0;8,0;8,0;7,0;8,0;7,0;8,0;9,0;7,0;
68000;7,0;8,0;8,0;8,0;7,0;7,0;8,0;7,0;7,0;8,0;7,0;7,0;8,0;7,0;10,0;7,0;7,0;8,0;8,0;7,0;7,0;8,0;8,0;8,0;9,0;9,0;8,0;7,0;7,0;7,0;8,0;8,0;7,0;8,0;8,0;7,0;8,0;6,0;8,0;7,0;8,0;8,0;8,0;7,0;7,0;7,0;7,0;7,0;7,0;8,0;
